Q0_1,Q0_2,DQ0_1,DQ0_2,Label
0.94503388611703,-1.0681527944706266,4.661755997122162,-2.8416467867351454,1.0
-1.7650784575584082,2.397323927136073,-7.990795106396824,0.7666089187530165,1.0
-0.7241827483719234,-3.1260367810896414,0.2821188239829553,3.1566089952788072,1.0
-1.9517378737537323,-0.8383269167899816,-6.938760406245997,3.5083104420897957,1.0
2.5447051900065603,-0.6206032771121932,4.972902085625819,1.567702552632797,1.0
1.4979000354704688,3.008719778379392,3.4688719260686582,-1.5456558535781326,1.0
-3.06375982120288,-3.1333780465846837,-6.411797488342199,3.416696967855371,1.0
-2.4475773161651153,2.523910820435497,-2.9148325989800394,2.8127371924351454,1.0
-2.903077535037162,-2.543250942237214,-5.335748008707872,-0.9780961077033652,1.0
0.30421901968228005,-0.3307254054741362,-2.4374390201693448,1.9214979103633496,1.0
1.354902173137953,-0.5993764005785214,4.229525810952737,-1.9847938506075558,1.0
1.5851325325485686,-0.05975275893064369,7.5386738590090285,2.84151973820115,0.0
0.5828699552471037,-1.1717764754759148,4.20178215082068,3.065140151452839,1.0
2.9105396820300973,2.4980389768198137,6.471924166595443,1.8121982361732094,1.0
-2.93067631520761,-2.591801470117839,5.042958366645388,6.9305725072946665,1.0
-2.4652095545038444,-0.899136041651508,7.930117969062023,3.078373396713989,1.0
-0.4852782295692992,-0.01517024936452005,-0.22369111378047002,1.4571720185762782,1.0
-0.6726192014841623,-1.300804959652973,4.717096500946486,1.3836189279765048,1.0
2.289935223727449,-1.945514531618057,7.397167929198488,-3.5962860147096176,1.0
2.630525454704279,-2.103448189015314,1.0389893286350418,-2.601911562003261,1.0
-1.3421470632324584,2.385102332101929,6.150871574742473,-2.925502388503478,1.0
2.6177575479963444,1.5568922305505817,-0.5923223593755775,2.818513514605341,1.0
-1.3644907007103226,0.5115101538088491,0.1669440034242804,-2.9370980327287093,1.0
-0.4228927599288457,-2.981003856797317,-0.8015142429433233,2.9088505559679607,1.0
1.6625976949590955,-1.8485597962386375,3.6896515450146605,6.6409284067890955,1.0
2.3196485041937898,-2.3537341277927104,0.9313692575830999,0.9247639318633105,1.0
-3.0076413699669877,2.1185937227947864,5.413385959511775,1.2449655602915985,1.0
2.9923935406247892,-0.44260801805569994,-2.2852509936241674,-1.0248574769887284,1.0
-1.213431617763112,-2.8695723336385655,7.316560839634272,-2.8106526345715803,1.0
-0.2928796862205947,0.2756607651328533,6.448828390255301,2.196673596512083,1.0
2.5366282233742297,0.06332436846305889,-6.842422333128715,1.9540872043580215,1.0
0.9419713962842682,-0.5640377825297422,5.593716389244513,0.3442618524745775,0.0
1.596241613883052,-1.6683280059226064,7.280928874701113,5.397583403615311,0.0
2.892800415322079,1.2398613628334116,5.590013313671982,-0.9280968539673609,1.0
1.3097671929576604,0.8154046270160875,-6.535043239806722,3.713543087591395,1.0
1.9925655568826182,-1.9288142619174478,0.31230328245031735,-2.323055020086935,1.0
-1.4923825562883086,0.2382292117738296,6.885404002788015,5.96970968711309,1.0
-2.9456066669455296,1.3643539791992234,7.179052648155878,-5.247402907080504,1.0
-2.6445117881798326,-0.2877333536656348,7.692705866562211,-2.031696834116273,1.0
-1.0103965027329096,0.7189671212415427,0.7697743506414199,-2.8459742489998128,1.0
-1.7130524533204288,-1.8672939552135008,-6.905353552531995,-6.625193162177105,1.0
-1.0803983354204179,-0.0746835234967489,-4.608608942386583,5.825837402209112,1.0
0.9070714226093033,-1.2685859283286853,3.3076716962804866,6.799272986654675,1.0
-2.552902094209693,-2.7460681283830826,6.021910598728612,0.42898204222849934,1.0
1.642485674985111,1.7649668816738355,7.812823843508395,0.4021746220477791,1.0
-2.5289079048727996,-1.7122246898492837,-7.080324003747739,0.3084531861759654,1.0
-0.49873476618717616,1.8936094249092532,-1.1189529176361273,5.407052258328427,1.0
-2.182632427684104,0.9281368771874856,6.165445639815941,0.3874625405449983,1.0
-2.5400834871602447,2.7158401720281526,4.85936401947488,-4.892816027077716,1.0
2.2387734833663826,-3.09674767786231,-7.189426920935546,-6.830390532455111,0.0
-1.351397285988362,-1.7762020845747106,-1.0972883286778483,-2.3475971933036366,1.0
0.2400618080705521,2.0218301487406194,3.128381580933066,-2.6689509055982175,1.0
-2.3482929594115984,2.920848373093107,-6.42171775962,-7.984257534424417,1.0
-2.6702904334843263,-0.4102668331068724,-3.5911226392863593,-6.5517743251867575,1.0
-1.254054994967707,-0.7622984990438275,-0.4777346248190337,-0.48604755323771265,1.0
-2.399388938192035,1.4410640163823434,6.516936882130915,-7.210429318784879,1.0
-0.9376603501770044,1.8762235333139508,-7.337811862850108,-4.621058673501212,1.0
0.09417430057540566,0.967339392690528,-0.4598267418661184,7.714187704314224,1.0
2.9338961903814145,0.1619622187551122,-0.4023327724246162,0.8253632954831076,1.0
0.4084139142377734,0.7724961450426697,3.3706469286433123,-1.436921280966473,1.0
-1.02667554237334,0.6262702343683499,0.33427583732424715,2.464114672750238,1.0
-0.6985217019799421,-1.6179421142691155,-0.4241454422569966,0.25953728968835676,1.0
1.445724778060801,2.921549879846257,4.721222123146841,-1.7214728569175843,1.0
-2.525998649038591,0.812774596029942,3.985016447928123,3.0589524202984038,1.0
-0.4656126388480524,0.8716918109253022,-1.8709723000746195,1.9484554275769774,1.0
-0.9525351558526034,2.2986918103985676,-5.996107923784882,-6.994794180257079,1.0
-0.7851403151012266,-2.627293284534533,2.7858084593626202,5.681000807925921,1.0
-0.7143578676850284,-1.5854684354254247,3.7406765887053712,-2.3715353054285977,1.0
-2.3208101675294257,1.9310303801393705,2.9059233499669386,5.563769944931135,1.0
3.128477776050305,-0.029810070612926065,6.383122272487022,-5.108855531182735,0.0
0.8576752385637558,2.0730043474588973,7.000445154076363,-6.323206439043629,1.0
-1.9541616844701741,0.42641231456255513,5.3765979683693885,6.6046407076807245,1.0
-2.9450221875967957,3.0553537300897755,7.4640143977447035,-1.0214714397609015,1.0
0.3170143881350729,3.0249430788787253,-7.230190997172041,7.79959652107917,1.0
-1.0977257847980226,-1.7928113435411712,4.914719631488071,-3.0102078776956507,1.0
0.6913730814181598,0.6583440583347993,0.33646243884323823,-3.5252467027013275,1.0
-1.2684366742250057,2.5900666430345316,3.122906641881638,5.798325847098674,1.0
-2.5375460326340558,-0.9681070345710685,3.198299850344128,4.420233655827198,1.0
3.1141721850934703,-2.37571490258712,0.26167215289800794,3.8993675374827816,1.0
2.628251290015279,-0.49662137619932967,3.865019874621133,-4.202444032561562,1.0
2.6780204523583677,1.9312021781628488,-7.558031185304516,6.357176685329291,1.0
2.6960831802097562,1.5620443587993522,5.73686799387526,-2.3475847455744816,1.0
-0.9403918494678303,0.5503597116488042,3.1315362378953893,1.5520390815624392,1.0
1.8856689456157962,-2.208685730330843,3.8818573292118366,-3.35530412626024,1.0
-0.6204538879321211,1.8723569571642944,-1.5256771373324352,3.058104895049709,1.0
-0.4274177528642533,-2.92280069284799,2.144492106722211,7.802045116079235,1.0
2.8957069851119535,-2.908064701445542,6.431260096129693,7.111903539869706,1.0
2.425775266845574,0.0640665671593803,-4.632926326726853,7.81038530138045,1.0
2.359616270373458,-2.9214556893814727,-7.638076441411831,-2.5703240413406103,1.0
2.949747183084047,-0.8597295104556415,-3.76279247959223,3.7087308732430664,1.0
-2.0365248565694625,-2.6947509468542115,-1.8435914258393709,7.427548584575906,1.0
0.7341696971330798,1.3593602691964017,-6.740623836917161,1.6394496720928444,1.0
-0.5139513176281367,-0.23532288188031947,-3.3579671984713126,-4.703657793989093,0.0
1.9287534446710763,-0.16643167021800975,-0.3504513628934145,2.152550005943697,1.0
-2.8476596561683887,-2.208937794637072,3.5963352265004023,4.934223104943973,1.0
-1.4964138850716477,-2.9644183262397372,7.267170688481931,-2.6627380279480555,1.0
-0.35798410640269873,0.8478086597735448,5.123018483613011,-7.985916235831747,1.0
-0.3252518601707912,1.3905120301856977,0.053327713669942156,-7.895848959670655,1.0
-0.8752655374238101,3.1306821653443295,-7.269399935313583,4.06058327518511,0.0
-2.5453664263633,1.0707349307056147,-4.341086525226617,-6.280681296887522,0.0
-2.18991779392084,0.6963083914428649,3.130648165406198,-0.20971504667261343,1.0
-0.10470037187785142,2.83915645278074,6.871606349602272,-7.876982238313657,1.0
1.1323084178035883,-2.057242770313401,-4.988727182888278,-0.4894695941968674,1.0
1.6678784669967461,1.023503704875531,-6.092178668719123,6.875615265317666,1.0
0.19195967700301653,-1.2477790517136487,6.241388993965932,-0.9457553881073295,1.0
-1.289732768993109,-2.493869905877939,4.173511206001974,4.536088867338677,1.0
2.9445921846029117,-1.7854540023993402,-1.509349102505528,-6.224138825224724,1.0
-1.0168582539867872,1.17109497674209,0.07582232740335826,-2.0011587077406716,1.0
-1.014499651183597,-1.9279335945538856,2.7462079935585066,1.518859328042554,1.0
0.2613130910577097,1.4907885113495505,-1.7727058759775893,0.06161340586049491,1.0
-1.7481639177439634,-2.338778205716211,5.927139299393378,-4.228948106012762,1.0
-3.046466286405116,-1.0230283974220282,2.891026862688337,-3.562712190330899,1.0
1.3171903453208014,-1.7411862026086822,1.2262859760762197,2.0760898223663524,1.0
0.5092164982767495,0.2899544983526581,-2.381993325179044,3.578580178733427,1.0
2.316253226150204,1.8991161671442462,-2.9454605263883984,5.339262618646144,1.0
0.7437315576914174,0.0646885984958625,1.5633236302153808,-5.637143549287222,1.0
-1.740860212987491,1.4528827441137562,-3.276666888666661,-5.774359396355891,1.0
-0.037317740821972034,1.0564532557335262,4.358856695078986,-2.7174481599259757,1.0
-2.6929943446005753,-2.494363622073581,-4.864598214704669,1.858723380766099,1.0
2.120099898333856,0.8221047088594235,1.821685148100899,3.2081332346657927,1.0
-2.445506078982138,-2.9597627455395976,-7.1860733174490115,-5.855673463789463,1.0
-3.036158797438809,-0.13187033962586714,1.8702217482365686,-0.47968840663236634,1.0
1.0996708751461455,-1.8087690215603125,-3.0301352205680523,3.284197545132404,1.0
1.0424245033586743,-0.5771829833622184,3.8609184992780516,-2.9768362503931254,1.0
-2.0876254319903897,-2.0560629786721663,2.938422797550709,-0.7861510786007724,1.0
1.3514606577917334,-2.096540591705557,-2.5424221185220848,-5.462268837940728,1.0
-3.0292793667039937,2.6711207485665174,-3.581049922434328,-3.5263222190031662,1.0
2.501460653748981,2.2661716378834047,-5.088129882503669,4.994347384727359,1.0
2.985059730962573,-1.925135323360425,-3.8715189132303607,-1.895348377734516,1.0
1.2709817647129444,-0.1786252193770279,-1.54859885911738,-0.7914865634753205,1.0
-2.282153796163729,-0.7775154417549008,-7.015257743024625,-3.406619099110399,1.0
-2.9524584779323595,-1.6545655724984412,3.726196475676266,2.76137457176333,1.0
-2.0079592385919858,-3.017352160147623,-3.4319510485972184,-7.4960912339433605,1.0
2.8324584768262673,2.449915294742593,-4.86565954710623,-3.5743455909615545,1.0
-1.1734036093761813,-2.330706271910596,-6.124213312940585,0.6134139370939238,1.0
-2.970373238170375,-0.8816663066024137,7.371120363003685,-0.22086793705906693,1.0
1.4443246459712054,1.5297255260669065,7.0658538201882415,4.475159245436018,1.0
-1.38198222891865,0.5395786544549539,-5.571644449249545,-3.9377732029350057,0.0
0.7442990454017351,-2.269287234524562,-0.39889343291220136,-3.033593244850321,1.0
2.4786728148965347,0.8762092318078141,-2.775706865046841,5.7907616759986364,1.0
2.106692173904519,2.933911359045357,2.209546928276044,-1.3088652581165672,1.0
-1.8743847823125697,-0.04923102279452518,7.267343262155464,-4.367740469477043,1.0
0.44647072685172784,-1.467034147239351,0.11735020151135345,-5.827103088940664,1.0
2.3117158300823535,3.0333650863073105,-7.754074836351652,-6.65512501805825,1.0
-0.3787445988221019,-0.734884470577037,-0.4067271773565402,-3.8391859417762007,1.0
0.3040359311275238,1.0674409158113587,-7.083242120543257,0.43795883597635843,1.0
-3.107918888234632,-2.7946250372654955,0.5871239254482177,-7.3047134839841075,1.0
-0.24162693689666614,-0.06382924928924272,7.105104381841139,6.413154339946024,0.0
-1.881615640765645,-0.4819426370226858,5.504653204812373,-2.571122886220847,1.0
1.7824149296862686,-2.71565646528638,-4.491593063586043,7.412925566690721,1.0
-1.6029427710080566,-0.8852080671413325,7.8396455591267635,4.521481994334618,1.0
-1.2924250619113902,-1.9155492256400928,-5.015829364655369,-3.5826226249032977,1.0
2.2521865815972983,-2.0481948022690424,-7.358084006045553,-7.410795977892096,1.0
1.0219600672996778,1.3167420529292198,-7.317389140615921,3.0958191726693602,1.0
-1.3574664865901105,-0.7739801960374137,6.093820239462424,-3.091110141152148,1.0
-0.11538604367513727,2.604006044467595,-3.5062002492596136,3.96568454353916,1.0
-1.5658925421383,-0.34199792679518204,0.5866995087886036,0.031142631994795167,1.0
1.004613278347053,-2.505235506767731,-0.04405132135786616,-0.38002132062118044,1.0
2.7482910151283138,1.3471887693556663,1.0105763306422268,-5.259243176631026,1.0
0.5606618567800012,-0.813991615754071,3.448083056596259,2.0558688498628097,1.0
-2.209329316015749,-1.5784708442080961,-2.3016569311343904,-0.7865251111221827,1.0
-2.8906919581309043,1.4405972333666446,-3.4722649921333257,2.236646907422571,1.0
-1.4458727207699986,-2.433652900947145,-0.4583444670560848,-7.66622195469632,1.0
1.7800844313603807,2.15945185386527,3.9516378676702573,4.633389820099795,1.0
-1.9413330543958083,1.173822593208775,-7.948204208288672,-4.119696257931679,0.0
-1.7194087000631586,-2.34340826762555,-5.509567240727581,7.787175034320654,1.0
-1.5496310493118979,-2.473410002956167,2.5841205058522867,-3.0919660643657245,1.0
-2.76432868468708,0.20052208550506867,3.1618536578213643,-0.28415823407918417,1.0
3.0781924293377703,1.8845163331029555,6.352691803642758,0.2868924682880589,0.0
-1.2838910250895945,0.16699340048091216,0.33303429640276505,3.4053166723986337,1.0
-1.2498758104482617,-3.0802383563849514,0.6998006388412108,2.6639550268900436,1.0
-0.5331032611019131,-1.1676872846931796,-5.3646498604617285,6.383288022630746,1.0
-1.3057817744969695,1.7654102477021372,-7.679526756958792,2.332780345404485,1.0
-2.8286898908544207,1.46633984400715,5.527108965892895,7.928345288765776,1.0
2.464111321600676,-1.8864149036484845,-7.308317481577488,-2.0909378367340388,1.0
-0.8344107881961311,0.7506921268672424,-0.5847031781299279,-1.7718544726056926,1.0
-2.9898918041401767,2.879109813240042,-7.899967207595415,4.155303388157357,1.0
-2.6016804693073805,-3.128842924362366,7.380001980193505,2.461409914048591,1.0
0.6971401273156825,0.04470744947045446,1.2369269122253819,-4.927349260709155,1.0
-2.359306947406534,3.023957379200806,7.077618733245783,-6.764231931243426,1.0
-2.00798555492703,1.9504238610054925,0.9899425060399114,-1.5776400092436074,1.0
-1.280913170917737,1.1206407629197574,-7.018165481766967,5.069082893521205,1.0
-1.569533787014978,-2.994698843551792,-5.229795094507544,2.630606011487206,1.0
-2.4262854271442387,-0.22711042886490684,-1.8499953048257431,0.8744226611892447,1.0
2.783755071402008,-2.7040048181187784,0.854061425004982,4.458456733732527,1.0
1.9247574112243946,-2.6394449825418613,-0.06705347495739034,-2.9696389811309185,1.0
1.1102589562271339,2.4595804844217763,5.557331979535617,-0.03618857932915276,1.0
1.5717238343563693,-1.8481461201535407,-1.9760811199868087,1.5939354564383414,1.0
0.6887156593360158,2.958637115233455,5.900936330543791,-7.098402575283627,1.0
-2.4996771086094363,-2.1839521231792527,3.563128292381476,-5.939586551104718,1.0
-0.5102099531724962,0.13831402617028132,2.410330774387033,-4.022246177591455,1.0
-2.545651712367275,-0.5611999622827222,0.49466828999840473,4.3503239612795355,1.0
0.8474930156119722,0.4831953094550574,1.2350146005049734,2.585275877250373,1.0
2.831320494121327,1.6196842904656226,5.7712224647818875,3.457504202305053,1.0
-2.885081264438805,3.1167761035623176,0.7135087511746523,5.652491155995293,0.0
0.3121523510972266,-2.9900296463295826,4.997549676074428,-4.796437636153225,1.0
-1.8824738854712166,-1.9897877483883823,3.5496664797733573,-4.48366252050111,1.0
-1.6840827042910138,0.39926874082752484,7.005848267376107,2.263944544241104,1.0
3.10725902638635,0.8124825323517659,6.435522194451849,-2.5810653163870683,0.0
-2.982387768550273,2.788251054951405,4.025476868037057,-0.26035047589975946,1.0
2.1549016406983528,-1.0506467239462514,2.545341444242638,7.051047000534682,0.0
2.4262948339439756,2.3693095389867427,4.132286460757337,1.1412773436397288,1.0
0.2991805775606178,-1.2312621992381132,-3.2974625502497776,4.237455808006972,1.0
-0.10802923423852562,-2.531113531875321,5.195632214225123,4.785872160408369,1.0
-2.0324772440486227,1.036843049744233,-4.730666426013901,-0.11618304521184619,1.0
-1.7273739731318647,-0.6779340357831205,-2.1638775232711573,6.250258441684338,1.0
1.5964800089998494,-2.534605824308076,-7.9334264592283805,2.305907593434288,1.0
2.8958797263213354,-0.376911341194182,-4.684882099992997,-2.7757422754321865,1.0
-0.868862838075072,1.7308294692696986,3.7097637878026557,-3.7425819564532326,1.0
-0.9247995975460475,-1.9515121658264027,1.497110538302831,-1.2013617951201958,1.0
-1.4189074941585487,2.0379920615157223,3.4658541001241083,-5.647701359140449,1.0
-0.16026026375144475,-1.061735628043591,7.735577408466336,5.114436514293747,1.0
1.5749561413574158,0.9894547614535352,-4.3359153396030745,7.466624533918333,1.0
-0.2689500242136602,1.6055880764786243,-6.032674857480464,5.0390664070343725,1.0
-1.9810190219106412,-1.2981699893282435,-5.814375573009212,7.9204367722953,1.0
1.228587501415678,-0.9229835540419118,2.4592940426884216,0.7659677455153613,1.0
-0.5870526294494565,-1.200799385704878,-0.10091775027275496,6.203773627168326,1.0
2.0871054694265103,-1.6458093900615203,-2.692699080323729,0.24722251965789965,1.0
-2.2990875754352693,0.6012149789850971,-4.452635540100605,-6.443065478508785,0.0
2.3764327664248626,-2.0996678180228567,-2.80965516742849,4.268648088965756,1.0
-2.601462479917313,2.298472514721733,-3.547525915037811,2.4954108582915495,1.0
0.7850326621197183,1.23077749613842,1.275457821747258,3.564751114729292,1.0
-0.4981353218939386,1.3927120852279833,-5.284264684159698,3.8181448918389513,1.0
-1.4001883698484539,0.1564374278030436,2.405319863689817,6.534519432206471,1.0
-2.3978549498407293,1.2869729309350433,7.11204277763686,5.771824338969433,1.0
1.323312608235601,2.0389950779554473,4.817025781404084,-4.815676782501447,1.0
-2.8041721593580613,0.6679721159356631,-4.500175697520314,-7.681872428801965,0.0
1.7418049514442844,2.634210258634303,-5.171014859990693,1.0118154955019865,1.0
-2.5081936438747734,-1.7904629167917552,-2.5961708391445395,6.665155282909213,1.0
1.387213012443067,1.371715340659545,5.042242075078086,-1.5446297448985273,1.0
-1.5044030622712228,2.270410726234438,5.094321151336178,2.7943759283301546,1.0
3.08246129317698,1.2500082968885033,7.594739684318558,4.108428626866525,0.0
-1.9902473507466365,-0.2424338474550476,-3.5603505151108905,-7.7574271883716985,0.0
-0.8689652559554681,1.5670831775266079,-1.011965191451237,-3.89591317630366,1.0
-1.371814492979336,0.9621965786782365,-0.24752746912348123,7.66986650945946,1.0
2.3247808960831495,-1.6338712458307887,5.597250064580255,6.2420215959363645,1.0
-0.3519394048439213,-0.5793365224899722,-4.899765063352703,5.441231970643733,1.0
-1.8513313344975875,1.1161887766174106,4.048606248394766,4.216479649887418,1.0
-0.9101742895182565,2.3542391814353305,2.0992848388428236,-6.253804159507229,1.0
0.7721344901217218,0.9781417518812727,3.583139701974117,-1.11287226759889,1.0
-0.8702096514405087,-1.4914258650959542,-4.207487176618134,-1.9392593824930486,1.0
0.7966707929056351,2.1959710718139256,7.530838366631286,-3.9823437082434054,1.0
-0.1433320088432244,-0.4303725365568365,-1.733193459062683,-2.0529400595654668,1.0
1.8389156958005843,0.8621645154008997,-6.14244663434013,-1.688134627604887,1.0
2.313367140959736,0.45464198358874564,-3.8459273452756175,1.6688775861963183,1.0
1.225755033108027,-1.961106898875947,-4.600272772170552,5.957971952023,1.0
-2.969091915522149,1.2733881254648107,-3.2816326198866292,5.873600990847798,1.0
0.5580338067608284,1.2932553750758684,3.272352364482874,-3.9179774043192364,1.0
1.700016957964106,-0.9204228982697322,4.904541312313668,-5.7802882440129615,1.0
1.3247066969129353,-2.5816576270670133,0.7770860548356957,4.4668651157280355,1.0
2.4276314633318297,0.12219116215986414,-6.710965491101534,5.615922872629481,1.0
1.7397506072274602,-0.5919534761321601,1.685813903378028,-6.516427553394873,1.0
-1.9030799757610177,-0.5350247900153007,1.8114169291456435,1.688489561883669,1.0
-2.619787190458324,0.846515910362323,-5.830537542308285,2.474831603416442,1.0
-1.3708858437769507,2.3232920329850186,0.8840437379591073,-3.0632499174245993,1.0
0.5037791708841675,1.7701254930932615,0.8702509905672926,-5.306802769466289,1.0
-1.9748796404593407,2.7315468185870726,-6.451776635366283,-0.8212893104335013,1.0
-1.1223119241502828,-1.7672338422004548,4.878289900364349,-7.463982670353493,1.0
-1.4217214179169229,1.222353417490564,-1.0446673352081657,4.062987854804559,1.0
-1.4028141864676467,-2.9806164471428027,-1.6572841208223963,-5.566733424613869,1.0
-1.9984077384798293,1.594231744843488,-3.177661261932455,-3.615706399974142,1.0
-1.474742148539593,0.19049335739642537,5.168233981699991,7.673986665907901,1.0
0.1858336517029633,0.7510372679204922,-2.2918678101899097,-1.5823389018919887,1.0
0.6699422172318816,0.7182302104625427,4.025499127520396,-1.9543699871622433,1.0
2.4420928287507486,-0.28057612262064957,-3.15507639984642,7.227585998026733,1.0
0.6109205015123682,-2.4964684303651032,-7.907170299202086,-2.852463785890677,1.0
-1.118314691001204,-0.24048654875159148,-5.355000908557862,-5.168088275158981,0.0
0.6739315422782393,-2.129477795214057,-6.966905563160074,-6.734840558886965,1.0
-0.18810174472790253,2.7340103296091858,-7.235806657282593,-1.8124786360144114,1.0
-2.348729142780618,-3.0772344924600072,-3.354225645141005,7.189030107455794,1.0
0.00365113448041976,0.9762437325183733,-5.996208044304579,6.987929177223135,1.0
-0.14192601674443583,0.8640836041613458,4.533763053889995,-7.030917076175127,1.0
-2.4117548469884373,0.9384292193080546,2.9913652393033274,-4.308983622613752,1.0
0.1776587250245214,2.089088071500428,-7.6247545349856285,-3.511925148869217,1.0
-0.3921049095535678,1.9550562189666456,-4.933478624148776,5.642227638616909,1.0
1.4053049112445777,-0.2669183074563275,-1.7073245408234747,-6.231095021767938,1.0
-0.5155839235525663,2.14869873107987,-5.5403994632329105,3.2747959243556686,1.0
2.947260276121134,-1.9463808626255197,-0.5867169723928711,-6.925135991120214,1.0
-1.1264037596608958,-0.9989515300892666,5.593738800590975,-0.6258589520575644,1.0
1.266993445293239,-2.1196759975309325,4.0001632172114,7.16485450591674,1.0
-0.644070390623678,0.18199818329310746,-7.392910662533053,2.1037865193449097,0.0
1.6438538419498716,-1.4807884260178397,-0.6040087513579628,-1.1892060273269198,1.0
-2.2383505201153455,-0.10245189891212281,6.192950659698813,-0.3800208036987467,1.0
-0.07165957609197715,2.507477384417723,5.311721599762606,2.001281208795575,1.0
-2.7458562078662907,1.972668301656956,-1.7859190946496835,1.0038006846574739,1.0
0.039405593709206155,-1.438231334232504,-2.694499155772119,-1.905128592540505,1.0
-2.49327356600709,-0.23310893829521406,-2.8432238538080448,-5.648568967199633,1.0
-3.094820178915074,-1.277848497822907,-4.86071007497819,3.285738991723827,0.0
1.8981469734649767,0.1624515780603235,-1.4037052058266362,-3.125777771115148,1.0
